"ID","Year","Study_Authors","Journal","Year_pub","Title","Species","Taxon","Location","Longitude","Latitude","Country","Trait","Trait_Categ_det","Trait_Categ","Trait_mean","Trait_SE","Clim","det_Clim","det_Clim2"
1,2004,"Ahola_et_al","Journal of Animal Ecology","2009","Great tits lay increasingly smaller clutches than selected for: a study of climate- and density-related changes in reproductive traits","Parus major","Bird","Askainen",21.831193,60.571735,"Finland","LayingDate","Laying_Date","Phenological",-0.23650836469871,0.5150187995582,5.5297022573539,1.06292323808653,1.12980581006435
1,2005,"Ahola_et_al","Journal of Animal Ecology","2009","Great tits lay increasingly smaller clutches than selected for: a study of climate- and density-related changes in reproductive traits","Parus major","Bird","Askainen",21.831193,60.571735,"Finland","LayingDate","Laying_Date","Phenological",-0.126705987700429,0.336050289876131,4.12047609837637,-0.147026087781273,0.0216166704882666
1,2006,"Ahola_et_al","Journal of Animal Ecology","2009","Great tits lay increasingly smaller clutches than selected for: a study of climate- and density-related changes in reproductive traits","Parus major","Bird","Askainen",21.831193,60.571735,"Finland","LayingDate","Laying_Date","Phenological",0.402341826749428,0.263194520842816,4.0611308616076,-0.240465968289715,0.05782388190551
1,2007,"Ahola_et_al","Journal of Animal Ecology","2009","Great tits lay increasingly smaller clutches than selected for: a study of climate- and density-related changes in reproductive traits","Parus major","Bird","Askainen",21.831193,60.571735,"Finland","LayingDate","Laying_Date","Phenological",-1.726442160577,0.13383113213519,4.76136894119416,0.294358417549439,0.08664687798221
1,2008,"Ahola_et_al","Journal of Animal Ecology","2009","Great tits lay increasingly smaller clutches than selected for: a study of climate- and density-related changes in reproductive traits","Parus major","Bird","Askainen",21.831193,60.571735,"Finland","LayingDate","Laying_Date","Phenological",-1.13894665065333,0.100010473547074,5.6424998738803,0.9788023555734,0.958054051276037
21,1955,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.44575355751964,0.178058781742236,5.29085702459727,-0.121151879636013,0.014677777939339
21,1956,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.15432209856427,0.366749530839973,5.74771415724286,0.142771730719574,0.0203837670926624
21,1957,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-0.331862891049103,0.146847473448797,8.02159982070327,1.53773604367759,2.36463214002522
21,1958,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.54372202759292,0.148348566633661,3.03977136062724,-1.58374386038975,2.50824461532224
21,1959,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-1.31088787144473,0.0748097337797944,7.93942839396851,1.4456770638424,2.08998217291998
21,1960,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-0.336810793578057,0.124495245762319,7.82548553937248,1.354296391592,1.83411871627912
21,1961,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-1.56883852328751,0.0716777855325746,8.19999981671572,1.56696427352261,2.45537703449623
21,1962,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.954426836394543,0.114020846177083,3.62765706177269,-1.29962420105701,1.68902306397308
21,1963,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.305426954680126,0.0887440572897043,5.86971415451595,0.0755278698936584,0.00570445913067339
21,1964,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.149732955102384,0.112564565155844,4.57068561212293,-0.753529798748857,0.567807157602492
21,1965,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.0352714765992566,0.0835349356894273,7.315428407916,0.934527645520754,0.873341920242565
21,1966,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-0.398824505274277,0.103280060425912,5.43199987858534,-0.258299859762977,0.0667188175535737
21,1967,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-0.276611312809122,0.100162471486622,6.27462843117969,0.245753814850218,0.0603949375134351
21,1968,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.288933946250279,0.0746833244361245,6.12319986313581,0.13103951467016,0.0171713544049911
21,1969,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.864869800620483,0.0680305028463689,4.75462846515434,-0.741306302128448,0.549535033575353
21,1970,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.67500637469449,0.0805320567782769,3.6013713480745,-1.47962603655059,2.18929320803841
21,1971,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.16837005462811,0.0756490054181898,6.37999985739589,0.229524153698119,0.0526813371308376
21,1972,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.173153027072764,0.0787860828261012,7.5053712608133,0.90957598531735,0.827328473066029
21,1973,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.887795082337968,0.0668388597321707,4.93159988977015,-0.712967311152705,0.508322386772317
21,1974,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-1.18174761543904,0.0859285739194948,8.68931409149298,1.6056316305393,2.5780529329883
21,1975,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.67814004629616,0.0739774863487592,3.47342849379139,-1.66154116986934,2.76071905917077
21,1976,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.636936424120018,0.0805542684075197,5.08034274358835,-0.681744700196374,0.464775836245844
21,1977,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.37598813186139,0.0523228596464465,5.19262845536428,-0.632305505109079,0.399810251791248
21,1978,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",1.19192615778432,0.0663204232881594,5.49411416291126,-0.465095514175587,0.216313837306254
21,1979,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",0.65062562111679,0.102298562813693,5.89662843962865,-0.234998550407278,0.0552243186935221
21,1980,"Husby_et_al","Evolution","2010","CONTRASTING PATTERNS OF PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS IN TWO GREAT TIT (PARUS MAJOR) POPULATIONS","Parus major","Bird","De Hoge Veluwe",5.835833,52.085833,"The Netherlands","LayingDate","Laying_Date","Phenological",-0.267705088257005,0.0643016995076768,5.51388559104076,-0.493698408299631,0.24373811835759
